source	ec_number	kcat_value	kcat_value_end	kcat_unit	substrate	organism	uniprot_id	bigg_reaction_ids	bigg_match_basis	substrate_mnx	product_mnx	pH	temperature_C	buffer	cellular_location	sabiork_entry_id	sabiork_reaction_id	kegg_reaction_id	reactome_reaction_id	pubmed_id	parameter.name	param_type	substrate_from_param	parameter.standardDeviation	Product
SABIO-RK	2.3.1.30	1100.0		1/s	O-Acetyl-L-serine;Coenzyme A	Escherichia coli	P0A9D4	SERAT	ec:1.00+uniprot:1.00+metabolites:0.33=2.33	MNXM1104266;MNXM737787	MNXM418;MNXM727276	7.5	25.0	[ 50 mM potassium phosphate, 1 mM EDTA, 0.5 mM DTNB,  50 mM potassium phosphate, 1 mM EDTA, 0.5 mM DTNB]	[unknown, unknown, unknown, unknown, unknown]	8254	986	R00586	R-MTU-936615	10993149.0	kcat	kcat		-	Acetyl-CoA;L-Serine
SABIO-RK	4.1.1.85	51.0		1/s	3-Dehydro-L-gulonate 6-phosphate;H+	Escherichia coli	P39304	KG6PDC	ec:1.00+uniprot:0.50+metabolites:1.00=2.50	MNXM1;MNXM1170	MNXM1238;MNXM13	7.5	25.0	[ 50 mM HEPES, 10 mM MgCl2,  50 mM HEPES, 10 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown]	8267	7628	R07125		15157077.0	kcat	kcat		2E0	CO2;L-Xylulose 5-phosphate
SABIO-RK	2.7.1.11	120.0		1/s	ATP;D-Fructose 6-phosphate	Escherichia coli	P0A796	PFK_2;PFK_3	ec:1.00+uniprot:1.00+metabolites:0.33=2.33	MNXM1107898;MNXM3	MNXM40333	8.2		[ 0.1 M Mes, 0.051 M N-ethylmorpholine, 0.051 M diethanolamine]	[unknown, unknown, unknown, unknown, unknown]	8468	1113	R00756		8202475.0	kcat	kcat		-	D-Fructose 1,6-bisphosphate;ADP
SABIO-RK	2.7.1.11	140.0		1/s	D-Fructose 6-phosphate;ATP	Escherichia coli	P0A796	PFK_2;PFK_3	ec:1.00+uniprot:1.00+metabolites:0.33=2.33	MNXM1107898;MNXM3	MNXM40333	8.2		[ 0.1 M Mes, 0.051 M N-ethylmorpholine, 0.051 M diethanolamine]	[unknown, unknown, unknown, unknown, unknown, unknown]	8471	1113	R00756		8202475.0	kcat	kcat		-	ADP;D-Fructose 1,6-bisphosphate
SABIO-RK	2.7.1.11	0.33		1/s	Adenosine 5-O-(3-thiotriphosphate);D-Fructose 6-phosphate	Escherichia coli	P0A796	PFK_2;PFK_3	ec:1.00+uniprot:1.00+metabolites:0.17=2.17	MNXM1107898;MNXM735488	MNXM40333	8.2		[ 0.1 M Mes, 0.051 M N-ethylmorpholine, 0.051 M diethanolamine]	[unknown, unknown, unknown, unknown, unknown]	8472	7826			8202475.0	kcat	kcat		-	ADP;D-Fructose 6-phosphate-gamma-S
SABIO-RK	6.3.5.5	4.04		1/s	H2O;ATP;Hydrogencarbonate;L-Glutamine	Escherichia coli	P0A6F1 P00968 P00968	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM DTT, 10 mM Phosphoenolpyruvate, 0.2 mM NADH, 18 U/ml Pyruvate kinase, 24 U/ml Lactate dehydrogenase,  50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM DTT, 10 mM Phosphoenolpyruvate, 0.2 mM NADH, 18 U/ml Pyruvate kinase, 24 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	8473	203	R00575		14718657.0	kcat	kcat		1E-1	Phosphate;L-Glutamate;Carbamoyl phosphate;ADP
SABIO-RK	6.3.5.5	0.09		1/s	NH3;CO2;H2O;ATP	Escherichia coli	P0A6F1 P00968 P00968	CBPS	ec:1.00+uniprot:1.00+metabolites:0.40=2.40	MNXM13;MNXM3	MNXM138;MNXM40333;MNXM9	7.6	25.0	[ 50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM DTT, 10 mM Phosphoenolpyruvate, 0.2 mM NADH, 18 U/ml Pyruvate kinase, 24 U/ml Lactate dehydrogenase,  50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM DTT, 10 mM Phosphoenolpyruvate, 0.2 mM NADH, 18 U/ml Pyruvate kinase, 24 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	8486	715	R00149		14718657.0	kcat	kcat		2.9E-3	ADP;Phosphate;Carbamoyl phosphate
SABIO-RK	6.3.5.5	0.36		1/s	Phosphate;Carbamoyl phosphate;ADP;L-Glutamate	Escherichia coli	P0A6F1 P00968 P0A6F1	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM NADP+, 20 mM Glucose, 10 U/ml Hexokinase, 5 U/ml Glucose-6-phosphate dehydrogenase,  50 mM HEPES, 100 mM KCl, 20 mM MgSO4, 10 mM Ornithine, 1 mM NADP+, 20 mM Glucose, 10 U/ml Hexokinase, 5 U/ml Glucose-6-phosphate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	8499	203	R00575		14718657.0	kcat	kcat		1E-2	Hydrogencarbonate;H2O;ATP;L-Glutamine
SABIO-RK	2.6.1.85	0.53		1/s	Chorismate;L-Glutamine	Escherichia coli	P00903 P05041 P00903	ADCS	ec:1.00+uniprot:1.00+metabolites:0.75=2.75	MNXM337	MNXM1458;MNXM741173	8.5	25.0	[ 100 mM Bicine, 5 mM MgCl2, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase,  100 mM Bicine, 5 mM MgCl2, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown]	8541	1828	R01716		16605270.0	kcat	kcat		2E-2	4-Amino-4-deoxychorismate;L-Glutamate
SABIO-RK	2.6.1.85	0.032		1/s	Chorismate;NH3	Escherichia coli	P00903 P05041 P05041	ADCS	ec:1.00+uniprot:1.00+metabolites:0.50=2.50	MNXM337	MNXM1458	8.5	25.0	[ 100 mM Bicine, 5 mM MgCl2, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase,  100 mM Bicine, 5 mM MgCl2, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown]	8542	5157	R05552		16605270.0	kcat	kcat		2E-3	H2O;4-Amino-4-deoxychorismate
SABIO-RK	2.6.1.85	0.000114		1/s	L-Glutamine;Chorismate	Escherichia coli	P00903 P05041 P00903	ADCS	ec:1.00+uniprot:1.00+metabolites:0.75=2.75	MNXM337	MNXM1458;MNXM741173	8.5	25.0	[ 100 mM Bicine, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase, 1 mM EDTA,  100 mM Bicine, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase, 1 mM EDTA]	[unknown, unknown, unknown, unknown, unknown]	8550	1828	R01716		16605270.0	kcat	kcat		-	4-Amino-4-deoxychorismate;L-Glutamate
SABIO-RK	2.6.1.85	8.3e-06		1/s	Chorismate;NH3	Escherichia coli	P00903 P05041 P05041	ADCS	ec:1.00+uniprot:1.00+metabolites:0.50=2.50	MNXM337	MNXM1458	8.5	25.0	[ 100 mM Bicine, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase, 1 mM EDTA,  100 mM Bicine, 20 ÂµM PLP, 10 ÂµM 4-Amino-4-deoxychorismate lyase, 200 ÂµM NADH, 4 U/ml Lactate dehydrogenase, 1 mM EDTA]	[unknown, unknown, unknown, unknown, unknown]	8551	5157	R05552		16605270.0	kcat	kcat		-	H2O;4-Amino-4-deoxychorismate
SABIO-RK	1.3.5.1	110.0		1/s	Ubiquinone;Succinate	Escherichia coli	Q1REK2	SUCDi;SUCFUMtpp	metabolites:0.29=0.29	MNXM25;MNXM731777	MNXM732272;MNXM737340;MNXM90307	8.0	30.0	[ 30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 1.5 mM phenazine ethosulfate, 50 ÂµM 2,6-dichloroindophenol,  30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 1.5 mM phenazine ethosulfate, 50 ÂµM 2,6-dichloroindophenol]	[membrane, membrane, membrane, membrane, membrane, membrane, membrane]	8863	258	R02164		16484232.0	kcat	kcat		4E0	Fumarate;Ubiquinol
SABIO-RK	1.3.5.1	2.0		1/s	Fumarate;Ubiquinol	Escherichia coli	Q1REK2	SUCDi;SUCFUMtpp	metabolites:0.29=0.29	MNXM25;MNXM731777	MNXM732272;MNXM737340;MNXM90307	8.0	30.0	[ 30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.2 mM benzylviologen/methylviologen,  30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.2 mM benzylviologen/methylviologen]	[membrane, membrane, membrane, membrane, membrane]	8864	258	R02164		16484232.0	kcat	kcat		2E-1	Succinate;Ubiquinone
SABIO-RK	1.3.5.1	30.0		1/s	Succinate;Menaquinone	Escherichia coli	P00363	SUCDi;SUCFUMtpp	metabolites:0.29=0.29	MNXM25;MNXM97071	MNXM736183;MNXM736184;MNXM737340	8.0	30.0	[ 30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.5 mM potassium ferricyanide,  30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.5 mM potassium ferricyanide]	[membrane, membrane, membrane, membrane, membrane, membrane, membrane]	8869	7838			16484232.0	kcat	kcat		5E-1	Menaquinol;Fumarate
SABIO-RK	1.3.5.1	250.0		1/s	Menaquinol;Fumarate	Escherichia coli	P00363	SUCDi;SUCFUMtpp	metabolites:0.29=0.29	MNXM25;MNXM97071	MNXM736183;MNXM736184;MNXM737340	8.0	30.0	[ 30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.2 mM benzylviologen/methylviologen,  30 mM bis-Tris-propane, 0.1 mM EDTA, 0.006 % Thesit, 3 mM potassium cyanide, 0.2 mM benzylviologen/methylviologen]	[membrane, membrane, membrane, membrane, membrane]	8870	7838			16484232.0	kcat	kcat		1E1	Menaquinone;Succinate
SABIO-RK	2.5.1.55	6.1		1/s	H2O;Phosphoenolpyruvate;D-Arabinose 5-phosphate	Escherichia coli	P0A715	KDOPS	ec:1.00+uniprot:1.00=2.00	MNXM739663;MNXM9	MNXM1137677;MNXM73	7.5	37.0	[ 100 mM Tris-HCl,  100 mM Tris-HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	8922	3075	R03254		15308670.0	kcat	kcat		6E-1	Phosphate;3-Deoxy-D-manno-octulosonate 8-phosphate
SABIO-RK	2.5.1.55	6.1		1/s	H2O;Phosphoenolpyruvate;D-Arabinose 5-phosphate	Escherichia coli	P0A715	KDOPS	ec:1.00+uniprot:1.00=2.00	MNXM739663;MNXM9	MNXM1137677;MNXM73	7.5	37.0	[ 100 mM Tris-HCl,  100 mM Tris-HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	8923	3075	R03254		15308670.0	kcat	kcat		6E-1	3-Deoxy-D-manno-octulosonate 8-phosphate;Phosphate
SABIO-RK	6.3.3.3	0.06216667		1/s	CO2;7,8-Diaminononanoate;ATP	Escherichia coli	P13000	DBTS	ec:1.00+uniprot:1.00+metabolites:0.88=2.88	MNXM1140;MNXM13;MNXM3	MNXM1020;MNXM40333;MNXM9	7.5	25.0	[ -,  -]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	9139	3011	R03182		9125495.0	kcat	kcat		9.333333E-3	Dethiobiotin;ADP;Phosphate
SABIO-RK	6.3.3.3	0.06216667		1/s	7,8-Diaminononanoate;ATP;CO2	Escherichia coli	P13000	DBTS	ec:1.00+uniprot:1.00+metabolites:0.88=2.88	MNXM1140;MNXM13;MNXM3	MNXM1020;MNXM40333;MNXM9	7.5	25.0	[ -,  -]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	9149	3011	R03182		9125495.0	kcat	kcat		9.333333E-3	Dethiobiotin;ADP;Phosphate
SABIO-RK	6.3.3.3	0.02783333		1/s	CO2;7,8-Diaminononanoate;ATP	Escherichia coli	P13000	DBTS	ec:1.00+uniprot:1.00+metabolites:0.88=2.88	MNXM1140;MNXM13;MNXM3	MNXM1020;MNXM40333;MNXM9	7.5	25.0	[ -,  -]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	9159	3011	R03182		9125495.0	kcat	kcat		4.183333E-3	Phosphate;Dethiobiotin;ADP
SABIO-RK	2.3.3.1	81.0		1/s	H2O;Oxaloacetate;Acetyl-CoA	Escherichia coli	P0ABH7	CS	ec:1.00+uniprot:1.00=2.00	MNXM1107752;MNXM727276	MNXM1104266;MNXM46	7.8	20.0	[ 0.02 M Tris-Cl, 1 mM disodium EDTA, 0.1 M KCl,  0.02 M Tris-Cl, 1 mM disodium EDTA, 0.1 M KCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9178	267	R00351	R-GGA-373006;R-CFA-70975;R-RNO-70975;R-SCE-70975;R-SPO-70975;R-DME-70975;R-DRE-70975;R-XTR-70975;R-HSA-70975;R-BTA-70975;R-OSA-70975;R-PFA-70975;R-SSC-70975;R-GGA-70975;R-MMU-70975;R-CEL-70975;R-ATH-70975;R-DDI-70975	8276829.0	kcat	kcat		6E0	Coenzyme A;Citrate
SABIO-RK	2.3.3.1	81.0		1/s	H2O;Acetyl-CoA;Oxaloacetate	Escherichia coli	P0ABH7	CS	ec:1.00+uniprot:1.00=2.00	MNXM1107752;MNXM727276	MNXM1104266;MNXM46	7.8	20.0	[ 0.02 M Tris-Cl, 1 mM disodium EDTA, 0.1 M KCl,  0.02 M Tris-Cl, 1 mM disodium EDTA, 0.1 M KCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9190	267	R00351	R-PFA-70975;R-SSC-70975;R-RNO-70975;R-SCE-70975;R-CEL-70975;R-DME-70975;R-OSA-70975;R-GGA-373006;R-BTA-70975;R-MMU-70975;R-HSA-70975;R-XTR-70975;R-CFA-70975;R-DRE-70975;R-GGA-70975;R-SPO-70975;R-ATH-70975;R-DDI-70975	3276685.0	kcat	kcat		6E0	Citrate;Coenzyme A
SABIO-RK	2.7.1.40	123.0		1/s	ADP;Phosphoenolpyruvate	Escherichia coli	P0AD61	PYK	ec:1.00+uniprot:0.50=1.50	MNXM23;MNXM3	MNXM40333;MNXM73	7.5	25.0	[ 10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase,  10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown]	9565	9	R00200	R-SPO-71670;R-DRE-71670;R-XTR-71670;R-DME-71670;R-SSC-71670;R-CFA-71670;R-TGU-71670;R-DDI-71670;R-OSA-71670;R-PFA-71670;R-CEL-71670;R-BTA-71670;R-HSA-71670;R-RNO-71670;R-MMU-71670;R-GGA-71670;R-SCE-71670;R-ATH-71670;R-GGA-353056	10751408.0	kcat	kcat		8E0	Pyruvate;ATP
SABIO-RK	2.7.1.40	160.0		1/s	ADP;Phosphoenolpyruvate	Escherichia coli	P0AD61	PYK	ec:1.00+uniprot:0.50=1.50	MNXM23;MNXM3	MNXM40333;MNXM73	7.5	25.0	[ 10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase,  10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown]	9571	9	R00200	R-MMU-71670;R-XTR-71670;R-OSA-71670;R-SCE-71670;R-TGU-71670;R-CEL-71670;R-SSC-71670;R-ATH-71670;R-BTA-71670;R-GGA-353056;R-CFA-71670;R-PFA-71670;R-DME-71670;R-SPO-71670;R-RNO-71670;R-GGA-71670;R-DDI-71670;R-HSA-71670;R-DRE-71670	10751408.0	kcat	kcat		8E0	ATP;Pyruvate
SABIO-RK	2.7.1.40	132.0		1/s	Phosphoenolpyruvate;ADP	Escherichia coli	P0AD61	PYK	ec:1.00+uniprot:0.50=1.50	MNXM23;MNXM3	MNXM40333;MNXM73	7.5	25.0	[ 10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase,  10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown]	9575	9	R00200	R-DME-71670;R-CFA-71670;R-HSA-71670;R-DDI-71670;R-XTR-71670;R-SSC-71670;R-MMU-71670;R-TGU-71670;R-GGA-353056;R-OSA-71670;R-SPO-71670;R-RNO-71670;R-ATH-71670;R-BTA-71670;R-CEL-71670;R-PFA-71670;R-SCE-71670;R-GGA-71670;R-DRE-71670	10751408.0	kcat	kcat		7E0	Pyruvate;ATP
SABIO-RK	2.7.1.40	127.0		1/s	ADP;Phosphoenolpyruvate	Escherichia coli	P0AD61	PYK	ec:1.00+uniprot:0.50=1.50	MNXM23;MNXM3	MNXM40333;MNXM73	7.5	25.0	[ 10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase,  10 mM HEPES, 10 mM MgCl2, 50 mM KCl, 0.12 mM NADH, 22 U/ml Lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown]	9580	9	R00200	R-DRE-71670;R-SCE-71670;R-DME-71670;R-HSA-71670;R-GGA-353056;R-OSA-71670;R-DDI-71670;R-GGA-71670;R-MMU-71670;R-SPO-71670;R-CEL-71670;R-TGU-71670;R-ATH-71670;R-PFA-71670;R-BTA-71670;R-SSC-71670;R-XTR-71670;R-RNO-71670;R-CFA-71670	10751408.0	kcat	kcat		6E0	Pyruvate;ATP
SABIO-RK	1.5.1.3	1.3		1/s	NADPH;H+;Dihydrofolate	Escherichia coli		DHFR	ec:1.00+metabolites:0.25=1.25	MNXM1103936	MNXM1;MNXM281;MNXM738702	7.0	30.0	[ 50 mM MES, 100 mM Tris, 50 mM Acetic acid,  50 mM MES, 100 mM Tris, 50 mM Acetic acid]	[unknown, unknown, unknown, unknown, unknown, unknown]	9587	100	R00939	R-MMU-197972;R-HSA-197972;R-GGA-197972;R-CEL-197972;R-SSC-197972;R-CFA-197972;R-XTR-197972;R-RNO-197972;R-TGU-197972;R-DRE-197972;R-SCE-197972;R-BTA-197972;R-SPO-197972;R-DME-197972;R-DDI-197972	15333636.0	kcat	kcat		1E-1	5,6,7,8-Tetrahydrofolate;NADP+
SABIO-RK	1.5.1.3	1.3		1/s	Dihydrofolate;H+;NADPH	Escherichia coli		DHFR	ec:1.00+metabolites:0.25=1.25	MNXM1103936	MNXM1;MNXM281;MNXM738702	7.0	30.0	[ 50 mM MES, 100 mM Tris, 50 mM Acetic acid,  50 mM MES, 100 mM Tris, 50 mM Acetic acid]	[unknown, unknown, unknown, unknown, unknown, unknown]	9593	100	R00939	R-SCE-197972;R-CFA-197972;R-DME-197972;R-DDI-197972;R-MMU-197972;R-SSC-197972;R-HSA-197972;R-SPO-197972;R-BTA-197972;R-XTR-197972;R-GGA-197972;R-CEL-197972;R-TGU-197972;R-DRE-197972;R-RNO-197972	15333636.0	kcat	kcat		1E-1	NADP+;5,6,7,8-Tetrahydrofolate
SABIO-RK	1.1.1.282	113000.0		1/s	NAD+;Quinate	Escherichia coli	P0A6D5	QUINDH	ec:1.00+uniprot:1.00+metabolites:0.42=2.42	MNXM736788;MNXM8	MNXM1;MNXM10;MNXM736874	9.0	20.0	[ 100 mM Tris/HCl,  100 mM Tris/HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9646	1936	R01872		15596430.0	kcat_A	kcat		2E3	3-Dehydroquinate;NADH;H+
SABIO-RK	1.1.1.282	91000.0		1/s	NAD+;Shikimate	Escherichia coli	P0A6D5	QUINDH	ec:1.00+uniprot:1.00+metabolites:0.42=2.42	MNXM602;MNXM8	MNXM1;MNXM10;MNXM611	9.0	20.0	[ 100 mM Tris/HCl,  100 mM Tris/HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9653	6422	R06847		15596430.0	kcat_A	kcat		1E3	H+;3-Dehydroshikimate;NADH
SABIO-RK	1.1.1.282	142000.0		1/s	Quinate;NAD+	Escherichia coli	P0A6D5	QUINDH	ec:1.00+uniprot:1.00+metabolites:0.42=2.42	MNXM736788;MNXM8	MNXM1;MNXM10;MNXM736874	9.0	20.0	[ 100 mM Tris/HCl,  100 mM Tris/HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9661	1936	R01872		15596430.0	kcat_B	kcat		5E3	3-Dehydroquinate;NADH;H+
SABIO-RK	1.1.1.282	105000.0		1/s	NAD+;Shikimate	Escherichia coli	P0A6D5	QUINDH	ec:1.00+uniprot:1.00+metabolites:0.42=2.42	MNXM602;MNXM8	MNXM1;MNXM10;MNXM611	9.0	20.0	[ 100 mM Tris/HCl,  100 mM Tris/HCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	9668	6422	R06847		15596430.0	kcat_B	kcat		1E3	H+;NADH;3-Dehydroshikimate
SABIO-RK	4.2.1.24	2.5		1/s	5-Aminolevulinate	Escherichia coli	P0ACB2	PPBNGS	ec:1.00+uniprot:1.00+metabolites:0.67=2.67	MNXM405	MNXM554	9.0	37.0	[50 mM potassium phosphate, 10 mM 2-mercaptoethanol, 50 mM potassium phosphate, 10 mM 2-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown]	73813	627	R00036		8439296.0	kcat	kcat		-	Porphobilinogen;H2O
SABIO-RK	5.1.1.7	84.0		1/s	LL-2,6-Diaminoheptanedioate	Escherichia coli	P0A6K1	DAPE	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM644	MNXM529	7.8	25.0	[0.1 M Tris-HCl, 1 mM EDTA, 1 mM Dithiothreitol, 0.3 mM NADP, 0.6 U/ml DAP dehydrogenase, 0.1 M Tris-HCl, 1 mM EDTA, 1 mM Dithiothreitol, 0.3 mM NADP, 0.6 U/ml DAP dehydrogenase]	[unknown, unknown, unknown]	74005	2622	R02735		6378903.0	kcat	kcat		-	meso-2,6-Diaminoheptanedioate
SABIO-RK	5.1.1.7	67.0		1/s	meso-2,6-Diaminoheptanedioate	Escherichia coli	P0A6K1	DAPE	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM644	MNXM529	7.8	25.0	[0.1 M Tris-HCl, 1 mM EDTA, 1 mM Dithiothreitol, 0.3 mM NADP, 0.6 U/ml DAP dehydrogenase, 0.1 M Tris-HCl, 1 mM EDTA, 1 mM Dithiothreitol, 0.3 mM NADP, 0.6 U/ml DAP dehydrogenase]	[unknown, unknown, unknown]	74006	2622	R02735		6378903.0	kcat	kcat		-	LL-2,6-Diaminoheptanedioate
SABIO-RK	3.1.3.16	0.093		1/s	4-Nitrophenyl phosphate;H2O	Escherichia coli	P76395	PTHRpp	ec:1.00+metabolites:0.17=1.17	MNXM3867	MNXM526;MNXM9	8.0	37.0	[10 mM Tris, 10 mM Tris]	[unknown, unknown, unknown, unknown, unknown, unknown]	74154	2874	R03024		29967116.0	kcat	kcat		-	Phosphate;p-Nitrophenol
SABIO-RK	3.1.3.16	0.2089		1/s	4-Nitrophenyl phosphate;H2O	Escherichia coli		PTHRpp	ec:1.00+metabolites:0.17=1.17	MNXM3867	MNXM526;MNXM9	8.0	37.0	[10 mM Tris, 10 mM Tris]	[unknown, unknown, unknown, unknown, unknown, unknown]	74155	2874	R03024		29967116.0	kcat	kcat		-	p-Nitrophenol;Phosphate
SABIO-RK	4.3.3.7	124.0		1/s	Pyruvate;L-Aspartate 4-semialdehyde	Escherichia coli	P0A6L2	DHDPS	uniprot:1.00+metabolites:0.50=1.50	MNXM23;MNXM361	MNXM1137652	8.0	30.0	[100 mM Hepes, excess of dihydrodipicolinate reductase, NADPH, 100 mM Hepes, excess of dihydrodipicolinate reductase, NADPH]	[unknown, unknown, unknown, unknown, unknown]	74156	16203	R10147		15066435.0	kcat	kcat		6.8E0	(4S)-4-Hydroxy-2,3,4,5-tetrahydro-(2S)-dipicolinic acid;H2O
SABIO-RK	4.1.1.31	150.0		1/s	Phosphoenolpyruvate;H2O;CO2	Escherichia coli	P00864	PPC	ec:1.00+uniprot:1.00=2.00	MNXM46;MNXM9	MNXM13;MNXM73	8.5	30.0	[0.1 M Tris-acetate, 0.1 mM NADH, 1.5 U/ml malate dehydrogenase, 0.1 M Tris-acetate, 0.1 mM NADH, 1.5 U/ml malate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	74258	150	R00345		9927652.0	kcat	kcat		-	Oxaloacetate;Phosphate
SABIO-RK	2.9.1.3	0.008833333		1/s	tRNA containing 5-methylaminomethyl-2-(S-geranyl)thiouridine;Selenophosphate;H2O	Escherichia coli	P33667	HEPT2	ec:1.00=1.00	MNXM1133127;MNXM1339	MNXM1133129;MNXM747298;MNXM9	7.2	25.0	[10 mM Tricine-KOH, 0.2 mM DTT, 100 mM MgCl2, 10 mM Tricine-KOH, 0.2 mM DTT, 100 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	74489	16235			29862510.0	kcat	kcat		-	Phosphate;Thiogeraniol;tRNA containing 5-methylaminomethyl-2-selenouridine
SABIO-RK	2.9.1.3	2.333333e-06		1/s	Geranyl diphosphate;tRNA containing 5-methylaminomethyl-2-thiouridylate	Escherichia coli	P33667	HEPT2	ec:1.00=1.00	MNXM100	MNXM11;MNXM1133127	7.2	25.0	[10 mM Tricine-KOH, 0.2 mM DTT, 100 mM MgCl2, 10 mM Tricine-KOH, 0.2 mM DTT, 100 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown]	74490	16236	R12581		29862510.0	kcat	kcat		-	tRNA containing 5-methylaminomethyl-2-(S-geranyl)thiouridine;Diphosphate
SABIO-RK	2.7.13.3	2.833333e-05		mol*1/s*mol^(-1)	Protein histidine;ATP	Escherichia coli	P23837	HEPT2	ec:1.00+metabolites:0.12=1.12	MNXM3;MNXM3704	MNXM40333;MNXM90093	8.0	22.0	[20 mM Tris-Cl, 50 mM KCl, 1 mM MgCl2, 20 mM Tris-Cl, 50 mM KCl, 1 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown]	74572	14309	R02625		11493605.0	kcat	kcat		1.35E-5	Protein N-phosphohistidine;ADP
