Time (h),Sample,Value,Type,Initial_C_Glucose,Initial_C_Acetate,Metabolite,Condition,Initial_mM_Glucose,Initial_mM_Acetate
15.9987,3.0,0.446815,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
16.46925,3.0,0.480331,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
16.9398,3.0,0.527238,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
17.41035,3.0,0.581631,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
17.8809,3.0,0.627074,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
18.35145,3.0,0.709275,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
18.822,3.0,0.743413,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
19.29255,3.0,0.815595,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
19.7631,3.0,0.893102,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
20.23365,3.0,0.819228,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
20.7042,3.0,0.760149,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
21.17475,3.0,0.701946,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
21.6453,3.0,0.640782,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
22.11585,3.0,0.585239,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
22.5864,3.0,0.535921,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
23.05695,3.0,0.496442,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
23.5275,3.0,0.458464,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
23.99805,3.0,0.405301,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
24.4686,3.0,0.376123,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
24.93915,3.0,0.365844,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
25.4097,3.0,0.334648,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
25.88025,3.0,0.308503,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
26.3508,3.0,0.293535,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
26.82135,3.0,0.260459,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
27.2919,3.0,0.247262,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
27.76245,3.0,0.229554,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
28.233,3.0,0.220507,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
28.70355,3.0,0.207671,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
29.1741,3.0,0.187863,flux (ppm/s),0.0,12.0,,singles,0.0,6.0
0.0,,0.087434,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
0.47055,,0.0867421,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
0.9411,,0.0930243,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
1.41165,,0.103877,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
1.8822,,0.0971062,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
2.35275,,0.100635,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
2.8233,,0.0904712,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
3.29385,,0.0845828,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
3.7644,,0.0846072,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
4.23495,,0.053789,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
4.7055,,0.0652317,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
5.17605,,0.0644275,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
5.6466,,0.0607111,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
6.11715,,0.0649823,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
6.5877,,0.0555096,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
7.05825,,0.0625212,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
7.5288,,0.0561326,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
7.99935,,0.0503115,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
8.4699,,0.0528039,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
8.94045,,0.0192739,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
9.411,,0.02811,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
9.88155,,0.0321906,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
10.3521,,0.026554,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
10.82265,,0.0398062,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
11.2932,,0.0373549,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
11.76375,,0.0498515,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
12.2343,,0.0365035,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
12.70485,,0.0400809,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
13.1754,,0.00488874,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
13.64595,,0.00977824,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
14.1165,,0.0133677,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
14.58705,,0.0477356,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
15.0576,,0.0247759,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
15.52815,,0.0324312,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
15.9987,,0.0177398,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
16.46925,,0.0165476,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
16.9398,,0.0337633,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
17.41035,,0.124361,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
17.8809,,0.0362398,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
18.35145,,0.027102,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
18.822,,0.0399274,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
19.29255,,0.036411,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
19.7631,,0.0432795,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
20.23365,,0.0399157,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
20.7042,,0.0446816,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
21.17475,,0.0357076,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
21.6453,,0.0266008,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
22.11585,,0.0491468,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
22.5864,,0.0450384,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
23.05695,,0.0378052,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
23.5275,,0.0368845,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
23.99805,,0.0415738,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
24.4686,,0.0378717,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
24.93915,,0.0405058,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
25.4097,,0.0310052,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
25.88025,,0.0327544,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
26.3508,,0.0308186,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
26.82135,,0.0272675,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
27.2919,,0.0399223,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
27.76245,,0.0257285,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
28.233,,0.0343686,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
28.70355,,0.0422685,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
29.1741,,,flux (ppm/s),0.0,0.0,,singles,0.0,0.0
0.5,1,0.098,OD,12.0,0.0,,singles,2.0,0.0
1.0,1,0.097,OD,12.0,0.0,,singles,2.0,0.0
1.5,1,0.096,OD,12.0,0.0,,singles,2.0,0.0
2.0,1,0.095,OD,12.0,0.0,,singles,2.0,0.0
2.5,1,0.095,OD,12.0,0.0,,singles,2.0,0.0
3.0,1,0.094,OD,12.0,0.0,,singles,2.0,0.0
3.5,1,0.094,OD,12.0,0.0,,singles,2.0,0.0
4.0,1,0.093,OD,12.0,0.0,,singles,2.0,0.0
4.5,1,0.093,OD,12.0,0.0,,singles,2.0,0.0
5.0,1,0.095,OD,12.0,0.0,,singles,2.0,0.0
5.5,1,0.1,OD,12.0,0.0,,singles,2.0,0.0
6.0,1,0.099,OD,12.0,0.0,,singles,2.0,0.0
6.5,1,0.1,OD,12.0,0.0,,singles,2.0,0.0
7.0,1,0.101,OD,12.0,0.0,,singles,2.0,0.0
7.5,1,0.102,OD,12.0,0.0,,singles,2.0,0.0
8.0,1,0.102,OD,12.0,0.0,,singles,2.0,0.0
8.5,1,0.102,OD,12.0,0.0,,singles,2.0,0.0
9.0,1,0.101,OD,12.0,0.0,,singles,2.0,0.0
9.5,1,0.102,OD,12.0,0.0,,singles,2.0,0.0
10.0,1,0.103,OD,12.0,0.0,,singles,2.0,0.0
10.5,1,0.104,OD,12.0,0.0,,singles,2.0,0.0
11.0,1,0.104,OD,12.0,0.0,,singles,2.0,0.0
11.5,1,0.104,OD,12.0,0.0,,singles,2.0,0.0
12.0,1,0.107,OD,12.0,0.0,,singles,2.0,0.0
12.5,1,0.109,OD,12.0,0.0,,singles,2.0,0.0
13.0,1,0.112,OD,12.0,0.0,,singles,2.0,0.0
13.5,1,0.115,OD,12.0,0.0,,singles,2.0,0.0
14.0,1,0.118,OD,12.0,0.0,,singles,2.0,0.0
14.5,1,0.121,OD,12.0,0.0,,singles,2.0,0.0
15.0,1,0.125,OD,12.0,0.0,,singles,2.0,0.0
15.5,1,0.129,OD,12.0,0.0,,singles,2.0,0.0
16.0,1,0.133,OD,12.0,0.0,,singles,2.0,0.0
16.5,1,0.137,OD,12.0,0.0,,singles,2.0,0.0
17.0,1,0.142,OD,12.0,0.0,,singles,2.0,0.0
17.5,1,0.148,OD,12.0,0.0,,singles,2.0,0.0
18.0,1,0.153,OD,12.0,0.0,,singles,2.0,0.0
18.5,1,0.16,OD,12.0,0.0,,singles,2.0,0.0
19.0,1,0.167,OD,12.0,0.0,,singles,2.0,0.0
19.5,1,0.174,OD,12.0,0.0,,singles,2.0,0.0
20.0,1,0.183,OD,12.0,0.0,,singles,2.0,0.0
20.5,1,0.192,OD,12.0,0.0,,singles,2.0,0.0
21.0,1,0.202,OD,12.0,0.0,,singles,2.0,0.0
21.5,1,0.211,OD,12.0,0.0,,singles,2.0,0.0
22.0,1,0.224,OD,12.0,0.0,,singles,2.0,0.0
22.5,1,0.237,OD,12.0,0.0,,singles,2.0,0.0
23.0,1,0.249,OD,12.0,0.0,,singles,2.0,0.0
23.5,1,0.265,OD,12.0,0.0,,singles,2.0,0.0
24.0,1,0.28,OD,12.0,0.0,,singles,2.0,0.0
24.5,1,0.297,OD,12.0,0.0,,singles,2.0,0.0
25.0,1,0.315,OD,12.0,0.0,,singles,2.0,0.0
25.5,1,0.313,OD,12.0,0.0,,singles,2.0,0.0
26.0,1,0.309,OD,12.0,0.0,,singles,2.0,0.0
26.5,1,0.306,OD,12.0,0.0,,singles,2.0,0.0
27.0,1,0.304,OD,12.0,0.0,,singles,2.0,0.0
27.5,1,0.302,OD,12.0,0.0,,singles,2.0,0.0
28.0,1,0.302,OD,12.0,0.0,,singles,2.0,0.0
0.5,2,0.095,OD,12.0,0.0,,singles,2.0,0.0
1.0,2,0.094,OD,12.0,0.0,,singles,2.0,0.0
1.5,2,0.093,OD,12.0,0.0,,singles,2.0,0.0
2.0,2,0.093,OD,12.0,0.0,,singles,2.0,0.0
2.5,2,0.092,OD,12.0,0.0,,singles,2.0,0.0
3.0,2,0.092,OD,12.0,0.0,,singles,2.0,0.0
3.5,2,0.091,OD,12.0,0.0,,singles,2.0,0.0
4.0,2,0.091,OD,12.0,0.0,,singles,2.0,0.0
4.5,2,0.091,OD,12.0,0.0,,singles,2.0,0.0
5.0,2,0.09,OD,12.0,0.0,,singles,2.0,0.0
5.5,2,0.09,OD,12.0,0.0,,singles,2.0,0.0
6.0,2,0.091,OD,12.0,0.0,,singles,2.0,0.0
6.5,2,0.093,OD,12.0,0.0,,singles,2.0,0.0
7.0,2,0.095,OD,12.0,0.0,,singles,2.0,0.0
7.5,2,0.099,OD,12.0,0.0,,singles,2.0,0.0
8.0,2,0.099,OD,12.0,0.0,,singles,2.0,0.0
8.5,2,0.098,OD,12.0,0.0,,singles,2.0,0.0
9.0,2,0.096,OD,12.0,0.0,,singles,2.0,0.0
9.5,2,0.096,OD,12.0,0.0,,singles,2.0,0.0
10.0,2,0.098,OD,12.0,0.0,,singles,2.0,0.0
10.5,2,0.098,OD,12.0,0.0,,singles,2.0,0.0
11.0,2,0.098,OD,12.0,0.0,,singles,2.0,0.0
11.5,2,0.1,OD,12.0,0.0,,singles,2.0,0.0
12.0,2,0.103,OD,12.0,0.0,,singles,2.0,0.0
12.5,2,0.106,OD,12.0,0.0,,singles,2.0,0.0
13.0,2,0.109,OD,12.0,0.0,,singles,2.0,0.0
13.5,2,0.113,OD,12.0,0.0,,singles,2.0,0.0
14.0,2,0.116,OD,12.0,0.0,,singles,2.0,0.0
14.5,2,0.12,OD,12.0,0.0,,singles,2.0,0.0
15.0,2,0.124,OD,12.0,0.0,,singles,2.0,0.0
15.5,2,0.128,OD,12.0,0.0,,singles,2.0,0.0
16.0,2,0.132,OD,12.0,0.0,,singles,2.0,0.0
16.5,2,0.137,OD,12.0,0.0,,singles,2.0,0.0
17.0,2,0.142,OD,12.0,0.0,,singles,2.0,0.0
17.5,2,0.148,OD,12.0,0.0,,singles,2.0,0.0
18.0,2,0.155,OD,12.0,0.0,,singles,2.0,0.0
18.5,2,0.161,OD,12.0,0.0,,singles,2.0,0.0
19.0,2,0.169,OD,12.0,0.0,,singles,2.0,0.0
19.5,2,0.176,OD,12.0,0.0,,singles,2.0,0.0
20.0,2,0.185,OD,12.0,0.0,,singles,2.0,0.0
20.5,2,0.194,OD,12.0,0.0,,singles,2.0,0.0
21.0,2,0.205,OD,12.0,0.0,,singles,2.0,0.0
21.5,2,0.216,OD,12.0,0.0,,singles,2.0,0.0
22.0,2,0.228,OD,12.0,0.0,,singles,2.0,0.0
22.5,2,0.241,OD,12.0,0.0,,singles,2.0,0.0
23.0,2,0.255,OD,12.0,0.0,,singles,2.0,0.0
23.5,2,0.271,OD,12.0,0.0,,singles,2.0,0.0
24.0,2,0.285,OD,12.0,0.0,,singles,2.0,0.0
24.5,2,0.303,OD,12.0,0.0,,singles,2.0,0.0
25.0,2,0.319,OD,12.0,0.0,,singles,2.0,0.0
25.5,2,0.313,OD,12.0,0.0,,singles,2.0,0.0
26.0,2,0.31,OD,12.0,0.0,,singles,2.0,0.0
26.5,2,0.304,OD,12.0,0.0,,singles,2.0,0.0
27.0,2,0.303,OD,12.0,0.0,,singles,2.0,0.0
27.5,2,0.302,OD,12.0,0.0,,singles,2.0,0.0
28.0,2,0.3,OD,12.0,0.0,,singles,2.0,0.0
0.5,3,0.097,OD,12.0,0.0,,singles,2.0,0.0
1.0,3,0.1,OD,12.0,0.0,,singles,2.0,0.0
1.5,3,0.101,OD,12.0,0.0,,singles,2.0,0.0
2.0,3,0.101,OD,12.0,0.0,,singles,2.0,0.0
2.5,3,0.1,OD,12.0,0.0,,singles,2.0,0.0
3.0,3,0.1,OD,12.0,0.0,,singles,2.0,0.0
3.5,3,0.1,OD,12.0,0.0,,singles,2.0,0.0
4.0,3,0.099,OD,12.0,0.0,,singles,2.0,0.0
4.5,3,0.099,OD,12.0,0.0,,singles,2.0,0.0
5.0,3,0.099,OD,12.0,0.0,,singles,2.0,0.0
5.5,3,0.099,OD,12.0,0.0,,singles,2.0,0.0
6.0,3,0.101,OD,12.0,0.0,,singles,2.0,0.0
6.5,3,0.102,OD,12.0,0.0,,singles,2.0,0.0
7.0,3,0.103,OD,12.0,0.0,,singles,2.0,0.0
7.5,3,0.104,OD,12.0,0.0,,singles,2.0,0.0
8.0,3,0.104,OD,12.0,0.0,,singles,2.0,0.0
8.5,3,0.104,OD,12.0,0.0,,singles,2.0,0.0
9.0,3,0.105,OD,12.0,0.0,,singles,2.0,0.0
9.5,3,0.105,OD,12.0,0.0,,singles,2.0,0.0
10.0,3,0.105,OD,12.0,0.0,,singles,2.0,0.0
10.5,3,0.106,OD,12.0,0.0,,singles,2.0,0.0
11.0,3,0.11,OD,12.0,0.0,,singles,2.0,0.0
11.5,3,0.111,OD,12.0,0.0,,singles,2.0,0.0
12.0,3,0.114,OD,12.0,0.0,,singles,2.0,0.0
12.5,3,0.117,OD,12.0,0.0,,singles,2.0,0.0
13.0,3,0.119,OD,12.0,0.0,,singles,2.0,0.0
13.5,3,0.122,OD,12.0,0.0,,singles,2.0,0.0
14.0,3,0.125,OD,12.0,0.0,,singles,2.0,0.0
14.5,3,0.129,OD,12.0,0.0,,singles,2.0,0.0
15.0,3,0.134,OD,12.0,0.0,,singles,2.0,0.0
15.5,3,0.138,OD,12.0,0.0,,singles,2.0,0.0
16.0,3,0.142,OD,12.0,0.0,,singles,2.0,0.0
16.5,3,0.148,OD,12.0,0.0,,singles,2.0,0.0
17.0,3,0.153,OD,12.0,0.0,,singles,2.0,0.0
17.5,3,0.158,OD,12.0,0.0,,singles,2.0,0.0
18.0,3,0.166,OD,12.0,0.0,,singles,2.0,0.0
18.5,3,0.173,OD,12.0,0.0,,singles,2.0,0.0
19.0,3,0.179,OD,12.0,0.0,,singles,2.0,0.0
19.5,3,0.189,OD,12.0,0.0,,singles,2.0,0.0
20.0,3,0.197,OD,12.0,0.0,,singles,2.0,0.0
20.5,3,0.206,OD,12.0,0.0,,singles,2.0,0.0
21.0,3,0.218,OD,12.0,0.0,,singles,2.0,0.0
21.5,3,0.23,OD,12.0,0.0,,singles,2.0,0.0
22.0,3,0.241,OD,12.0,0.0,,singles,2.0,0.0
22.5,3,0.255,OD,12.0,0.0,,singles,2.0,0.0
23.0,3,0.27,OD,12.0,0.0,,singles,2.0,0.0
23.5,3,0.285,OD,12.0,0.0,,singles,2.0,0.0
24.0,3,0.304,OD,12.0,0.0,,singles,2.0,0.0
24.5,3,0.32,OD,12.0,0.0,,singles,2.0,0.0
25.0,3,0.325,OD,12.0,0.0,,singles,2.0,0.0
25.5,3,0.321,OD,12.0,0.0,,singles,2.0,0.0
26.0,3,0.317,OD,12.0,0.0,,singles,2.0,0.0
26.5,3,0.313,OD,12.0,0.0,,singles,2.0,0.0
27.0,3,0.313,OD,12.0,0.0,,singles,2.0,0.0
27.5,3,0.31,OD,12.0,0.0,,singles,2.0,0.0
28.0,3,0.309,OD,12.0,0.0,,singles,2.0,0.0
0.5,4,0.096,OD,12.0,0.0,,singles,2.0,0.0
1.0,4,0.099,OD,12.0,0.0,,singles,2.0,0.0
1.5,4,0.1,OD,12.0,0.0,,singles,2.0,0.0
2.0,4,0.1,OD,12.0,0.0,,singles,2.0,0.0
2.5,4,0.099,OD,12.0,0.0,,singles,2.0,0.0
3.0,4,0.099,OD,12.0,0.0,,singles,2.0,0.0
3.5,4,0.099,OD,12.0,0.0,,singles,2.0,0.0
4.0,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
4.5,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
5.0,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
5.5,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
6.0,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
6.5,4,0.097,OD,12.0,0.0,,singles,2.0,0.0
7.0,4,0.096,OD,12.0,0.0,,singles,2.0,0.0
7.5,4,0.098,OD,12.0,0.0,,singles,2.0,0.0
8.0,4,0.099,OD,12.0,0.0,,singles,2.0,0.0
8.5,4,0.1,OD,12.0,0.0,,singles,2.0,0.0
9.0,4,0.101,OD,12.0,0.0,,singles,2.0,0.0
9.5,4,0.1,OD,12.0,0.0,,singles,2.0,0.0
10.0,4,0.1,OD,12.0,0.0,,singles,2.0,0.0
10.5,4,0.105,OD,12.0,0.0,,singles,2.0,0.0
11.0,4,0.107,OD,12.0,0.0,,singles,2.0,0.0
11.5,4,0.107,OD,12.0,0.0,,singles,2.0,0.0
12.0,4,0.11,OD,12.0,0.0,,singles,2.0,0.0
12.5,4,0.112,OD,12.0,0.0,,singles,2.0,0.0
13.0,4,0.114,OD,12.0,0.0,,singles,2.0,0.0
13.5,4,0.118,OD,12.0,0.0,,singles,2.0,0.0
14.0,4,0.121,OD,12.0,0.0,,singles,2.0,0.0
14.5,4,0.123,OD,12.0,0.0,,singles,2.0,0.0
15.0,4,0.128,OD,12.0,0.0,,singles,2.0,0.0
15.5,4,0.132,OD,12.0,0.0,,singles,2.0,0.0
16.0,4,0.135,OD,12.0,0.0,,singles,2.0,0.0
16.5,4,0.141,OD,12.0,0.0,,singles,2.0,0.0
17.0,4,0.145,OD,12.0,0.0,,singles,2.0,0.0
17.5,4,0.15,OD,12.0,0.0,,singles,2.0,0.0
18.0,4,0.156,OD,12.0,0.0,,singles,2.0,0.0
18.5,4,0.163,OD,12.0,0.0,,singles,2.0,0.0
19.0,4,0.168,OD,12.0,0.0,,singles,2.0,0.0
19.5,4,0.177,OD,12.0,0.0,,singles,2.0,0.0
20.0,4,0.184,OD,12.0,0.0,,singles,2.0,0.0
20.5,4,0.192,OD,12.0,0.0,,singles,2.0,0.0
21.0,4,0.203,OD,12.0,0.0,,singles,2.0,0.0
21.5,4,0.213,OD,12.0,0.0,,singles,2.0,0.0
22.0,4,0.223,OD,12.0,0.0,,singles,2.0,0.0
22.5,4,0.236,OD,12.0,0.0,,singles,2.0,0.0
23.0,4,0.249,OD,12.0,0.0,,singles,2.0,0.0
23.5,4,0.263,OD,12.0,0.0,,singles,2.0,0.0
24.0,4,0.278,OD,12.0,0.0,,singles,2.0,0.0
24.5,4,0.296,OD,12.0,0.0,,singles,2.0,0.0
25.0,4,0.312,OD,12.0,0.0,,singles,2.0,0.0
25.5,4,0.319,OD,12.0,0.0,,singles,2.0,0.0
26.0,4,0.314,OD,12.0,0.0,,singles,2.0,0.0
26.5,4,0.31,OD,12.0,0.0,,singles,2.0,0.0
27.0,4,0.307,OD,12.0,0.0,,singles,2.0,0.0
27.5,4,0.305,OD,12.0,0.0,,singles,2.0,0.0
28.0,4,0.303,OD,12.0,0.0,,singles,2.0,0.0
0.5,5,0.097,OD,12.0,0.0,,singles,2.0,0.0
1.0,5,0.1,OD,12.0,0.0,,singles,2.0,0.0
1.5,5,0.1,OD,12.0,0.0,,singles,2.0,0.0
2.0,5,0.1,OD,12.0,0.0,,singles,2.0,0.0
2.5,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
3.0,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
3.5,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
4.0,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
4.5,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
5.0,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
5.5,5,0.099,OD,12.0,0.0,,singles,2.0,0.0
6.0,5,0.103,OD,12.0,0.0,,singles,2.0,0.0
6.5,5,0.102,OD,12.0,0.0,,singles,2.0,0.0
7.0,5,0.101,OD,12.0,0.0,,singles,2.0,0.0
7.5,5,0.102,OD,12.0,0.0,,singles,2.0,0.0
8.0,5,0.103,OD,12.0,0.0,,singles,2.0,0.0
8.5,5,0.106,OD,12.0,0.0,,singles,2.0,0.0
9.0,5,0.107,OD,12.0,0.0,,singles,2.0,0.0
9.5,5,0.105,OD,12.0,0.0,,singles,2.0,0.0
10.0,5,0.106,OD,12.0,0.0,,singles,2.0,0.0
10.5,5,0.108,OD,12.0,0.0,,singles,2.0,0.0
11.0,5,0.11,OD,12.0,0.0,,singles,2.0,0.0
11.5,5,0.112,OD,12.0,0.0,,singles,2.0,0.0
12.0,5,0.113,OD,12.0,0.0,,singles,2.0,0.0
12.5,5,0.116,OD,12.0,0.0,,singles,2.0,0.0
13.0,5,0.118,OD,12.0,0.0,,singles,2.0,0.0
13.5,5,0.122,OD,12.0,0.0,,singles,2.0,0.0
14.0,5,0.126,OD,12.0,0.0,,singles,2.0,0.0
14.5,5,0.129,OD,12.0,0.0,,singles,2.0,0.0
15.0,5,0.134,OD,12.0,0.0,,singles,2.0,0.0
15.5,5,0.138,OD,12.0,0.0,,singles,2.0,0.0
16.0,5,0.141,OD,12.0,0.0,,singles,2.0,0.0
16.5,5,0.147,OD,12.0,0.0,,singles,2.0,0.0
17.0,5,0.153,OD,12.0,0.0,,singles,2.0,0.0
17.5,5,0.158,OD,12.0,0.0,,singles,2.0,0.0
18.0,5,0.165,OD,12.0,0.0,,singles,2.0,0.0
18.5,5,0.172,OD,12.0,0.0,,singles,2.0,0.0
19.0,5,0.179,OD,12.0,0.0,,singles,2.0,0.0
19.5,5,0.188,OD,12.0,0.0,,singles,2.0,0.0
20.0,5,0.197,OD,12.0,0.0,,singles,2.0,0.0
20.5,5,0.206,OD,12.0,0.0,,singles,2.0,0.0
21.0,5,0.218,OD,12.0,0.0,,singles,2.0,0.0
21.5,5,0.23,OD,12.0,0.0,,singles,2.0,0.0
22.0,5,0.24,OD,12.0,0.0,,singles,2.0,0.0
22.5,5,0.256,OD,12.0,0.0,,singles,2.0,0.0
23.0,5,0.27,OD,12.0,0.0,,singles,2.0,0.0
23.5,5,0.286,OD,12.0,0.0,,singles,2.0,0.0
24.0,5,0.304,OD,12.0,0.0,,singles,2.0,0.0
24.5,5,0.321,OD,12.0,0.0,,singles,2.0,0.0
25.0,5,0.317,OD,12.0,0.0,,singles,2.0,0.0
25.5,5,0.314,OD,12.0,0.0,,singles,2.0,0.0
26.0,5,0.31,OD,12.0,0.0,,singles,2.0,0.0
26.5,5,0.307,OD,12.0,0.0,,singles,2.0,0.0
27.0,5,0.306,OD,12.0,0.0,,singles,2.0,0.0
27.5,5,0.304,OD,12.0,0.0,,singles,2.0,0.0
28.0,5,0.303,OD,12.0,0.0,,singles,2.0,0.0
0.5,6,0.097,OD,12.0,0.0,,singles,2.0,0.0
1.0,6,0.096,OD,12.0,0.0,,singles,2.0,0.0
1.5,6,0.095,OD,12.0,0.0,,singles,2.0,0.0
2.0,6,0.094,OD,12.0,0.0,,singles,2.0,0.0
2.5,6,0.094,OD,12.0,0.0,,singles,2.0,0.0
3.0,6,0.094,OD,12.0,0.0,,singles,2.0,0.0
3.5,6,0.093,OD,12.0,0.0,,singles,2.0,0.0
4.0,6,0.093,OD,12.0,0.0,,singles,2.0,0.0
4.5,6,0.092,OD,12.0,0.0,,singles,2.0,0.0
5.0,6,0.092,OD,12.0,0.0,,singles,2.0,0.0
5.5,6,0.094,OD,12.0,0.0,,singles,2.0,0.0
6.0,6,0.094,OD,12.0,0.0,,singles,2.0,0.0
6.5,6,0.095,OD,12.0,0.0,,singles,2.0,0.0
7.0,6,0.095,OD,12.0,0.0,,singles,2.0,0.0
7.5,6,0.095,OD,12.0,0.0,,singles,2.0,0.0
8.0,6,0.095,OD,12.0,0.0,,singles,2.0,0.0
8.5,6,0.098,OD,12.0,0.0,,singles,2.0,0.0
9.0,6,0.1,OD,12.0,0.0,,singles,2.0,0.0
9.5,6,0.097,OD,12.0,0.0,,singles,2.0,0.0
10.0,6,0.101,OD,12.0,0.0,,singles,2.0,0.0
10.5,6,0.099,OD,12.0,0.0,,singles,2.0,0.0
11.0,6,0.101,OD,12.0,0.0,,singles,2.0,0.0
11.5,6,0.101,OD,12.0,0.0,,singles,2.0,0.0
12.0,6,0.103,OD,12.0,0.0,,singles,2.0,0.0
12.5,6,0.105,OD,12.0,0.0,,singles,2.0,0.0
13.0,6,0.108,OD,12.0,0.0,,singles,2.0,0.0
