Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
63,338,0.052888487,0.018033814,0.011371319,0.04399224,1.550983206,2.218388636,0.265853031,0.66740543,-1.285130175,-1.952535605,7.71910131498379e-08,0.000725472,TRUE,0,0,0.0043,0.0113,,,SPO0340,K00382,"Pyruvate oxidation, pyruvate => acetyl-CoA",Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG),1,SPO_RS01730,5,"RXN-7719, 1.8.1.4-RXN, RXN0-1132, RXN-7716, RXN-8629"
64,1065,0.002090731,0.00967476,0.004086573,0.002352881,-2.215575407,-0.972523361,-0.176505895,1.243052045,2.039069512,0.796017466,7.89198287432649e-08,0.000736988,TRUE,,,,,,,SPO1065,,,,1,SPO_RS05405,0,
65,3395,0.001265188,0.000681901,0.000594395,0.000884651,0.892743032,1.089852078,0.51640072,0.197109046,-0.376342312,-0.573451359,8.22246248332969e-08,0.000748503,TRUE,,,,,,,SPO3398,,,Homocysteine/selenocysteine methylase (S-methylmethionine-dependent) (MHT1) (PDB:5DML),1,SPO_RS17205,0,
66,3908,0.028892014,0.015472806,0.011210638,0.023978967,0.901058835,1.366401183,0.270213002,0.465342348,-0.630845833,-1.096188181,8.58632514562937e-08,0.000760018,TRUE,,,,,,,SPOA0010,K03820,,Apolipoprotein N-acyltransferase (Lnt) (PDB:6NWR),1,SPO_RS19830,2,"RXN-17363, RXN-19774"
67,2268,0.001421241,0.000137845,0.000239168,0.000290787,3.389706828,2.605460724,2.308026013,-0.784246104,-1.081680814,-0.297434711,8.85922599674853e-08,0.000771534,TRUE,,,,,,,SPO2266,K06909,,Phage large terminase packaging protein,1,SPO_RS11490,0,
68,2566,0.137360462,0.02133972,0.015744171,0.099679306,2.684266065,3.122702987,0.459874986,0.438436921,-2.224391079,-2.662828001,9.09493582748263e-08,0.000783049,TRUE,0,0,0.0006,,,,SPO2571,,,"TRAP-type mannitol/chloroaromatic compound transport system, large permease component (FcbT3)",1,SPO_RS13045,0,
69,2520,0.009506038,0.00488193,0.00738957,0.006755565,0.961747684,0.363479199,0.493508066,-0.598268485,-0.468239618,0.130028867,9.82965483496413e-08,0.000794565,TRUE,0,0,0,0,,,SPO2523,K00982,,Glutamine synthetase adenylyltransferase (GlnE1) (PDB:1V4A),1,SPO_RS12805,1,GSADENYLATION-RXN
70,3781,0.047611416,0.003755262,0.004498798,0.003842804,3.664035584,3.401198001,3.629135323,-0.262837583,-0.034900261,0.227937322,9.96543674548888e-08,0.00080608,TRUE,,0.0175,0.0114,,,,SPO3779,K21645,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS19180,0,
71,339,0.027324458,0.008702512,0.004074071,0.018821308,1.651279319,2.758010846,0.539487964,1.106731527,-1.111791354,-2.218522882,1.0395995215726e-07,0.000817596,TRUE,,,,,,,SPO0342,,,,1,SPO_RS01735,0,
72,64,0.092936577,0.027949137,0.070113367,0.140988933,1.739237382,0.407511542,-0.599940723,-1.331725841,-2.339178105,-1.007452265,1.05327781583594e-07,0.000829111,TRUE,0,0.0051,0.0001,0.0001,,,SPO0064,K09748,,Ribosome maturation factor RimP (RimP) (PDB:1IB8),1,SPO_RS00325,0,
73,178,0.002178405,0.000229866,0.000346294,0.000443378,3.340693575,2.655555388,2.332624192,-0.685138188,-1.008069384,-0.322931196,1.0654795370095e-07,0.000840626,TRUE,,,,,,,SPO0180,K02408,,Flagellar hook-basal body complex protein FliE (FliE),1,SPO_RS00920,0,
74,3531,0.014364236,0.078190061,0.016336051,0.010047379,-2.442730583,-0.177239917,0.521138236,2.265490666,2.963868819,0.698378153,1.11373806031945e-07,0.000852142,TRUE,0.0001,,,0.0001,,,SPO3532,K02495,"Heme biosynthesis, plants and bacteria, glutamate => heme",Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase (HemN) (PDB:1OLT),1,SPO_RS17895,1,HEMN-RXN
75,3486,0.01195929,0.027481131,0.018995362,0.013406995,-1.200881121,-0.667251036,-0.164300172,0.533630085,1.036580948,0.502950864,1.12023435826104e-07,0.000863657,TRUE,0,0,,0,,,SPO3488,K08305,,Membrane-bound lytic murein transglycosylase B (MltB) (PDB:1D0K),1,SPO_RS17665,4,"RXN-17392, RXN-17393, RXN-17391, RXN0-5190"
76,704,0.004202106,0.001207258,0.001507475,0.002196665,1.800114281,1.483332049,0.938215115,-0.316782232,-0.861899167,-0.545116935,1.12506107852924e-07,0.000875173,TRUE,,,,,,,SPO0705,K02033,,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",1,SPO_RS03560,0,
77,1546,0.022720194,0.008639293,0.002675432,0.008119442,1.395831764,3.090630182,1.489985392,1.694798418,0.094153628,-1.60064479,1.1377087512236e-07,0.000886688,TRUE,0,0,0,0.0001,,,SPO1543,K02035,,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,SPO_RS07855,0,
78,2159,0.102238392,0.040878408,0.022801689,0.067155904,1.32575662,2.169670536,0.607233435,0.843913917,-0.718523185,-1.562437101,1.16951580994588e-07,0.000898204,TRUE,0,0,0,0.001,,,SPO2157,K01647,"Citrate cycle (TCA cycle, Krebs cycle)",Citrate synthase (GltA) (PDB:3TQG) (PUBMED:25211225),1,SPO_RS10935,2,"CITSYN-RXN, RXN-21228"
79,103,0.008205641,0.006074974,0.00220864,0.006657592,0.433963254,1.895586333,0.303150768,1.461623079,-0.130812486,-1.592435564,1.18131541640053e-07,0.000909719,TRUE,0.0001,0,0.0011,0,,,SPO0103,K01918,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate",Panthothenate synthetase (PanC) (PDB:1DIN) (PUBMED:17968677),1,SPO_RS00520,1,PANTOATE-BETA-ALANINE-LIG-RXN
80,3528,0.002383686,0.004081607,0.004028503,0.002083803,-0.77559653,-0.756739803,0.195281944,0.018856727,0.970878474,0.952021747,1.18273869789333e-07,0.000921234,TRUE,0.0001,0.0001,,,,,SPO3529,K00600,Photorespiration,Glycine/serine hydroxymethyltransferase (GlyA) (PDB:1BJ4),1,SPO_RS17880,0,
81,3448,0.038111888,0.079660374,0.052118181,0.048913535,-1.063919385,-0.450143778,-0.360291758,0.613775607,0.703627628,0.08985202,1.19645465817934e-07,0.00093275,TRUE,,,,,,,SPO3451,K13581,,DNA modification methylase (YhdJ) (PDB:1BOO),1,SPO_RS17470,0,
82,1842,0.010873145,0.005435953,0.005860867,0.019009082,1.000842615,0.891794763,-0.804160655,-0.109047852,-1.80500327,-1.695955418,1.20982214124028e-07,0.000944265,TRUE,,,,,,,SPO1840,K07106,,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase (MurQ) (PDB:4S12) (PUBMED:10095793),1,SPO_RS09360,1,RXN0-4641
83,1550,0.009775712,0.003501971,0.000954145,0.004785142,1.480076672,3.365713159,1.031762088,1.885636487,-0.448314585,-2.333951071,1.23640671762945e-07,0.000955781,TRUE,,,,,,,SPO1547,,,"ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component (DppF)",1,SPO_RS07875,0,
84,1068,0.001454926,0.01567955,0.003654192,0.002335912,-3.430132689,-1.329389853,-0.674586388,2.100742837,2.755546301,0.654803464,1.24200092981999e-07,0.000967296,TRUE,,,,,,,SPO1068,,,"GTPase Era, involved in 16S rRNA processing (Era) (PDB:1EGA)",1,SPO_RS05420,0,
85,1102,0.017441935,0.005672278,0.004262804,0.012208011,1.619295148,2.032046258,0.515232901,0.41275111,-1.104062247,-1.516813357,1.26544417586394e-07,0.000978812,TRUE,0,0,0.0001,,,,SPO1101,K01965,Ethylmalonyl pathway,"Acetyl/propionyl-CoA carboxylase, alpha subunit (PccA) (PDB:3U9S)",1,SPO_RS05585,1,METHYLCROTONYL-COA-CARBOXYLASE-RXN
86,2562,0.048957702,0.007928178,0.012405863,0.015567767,2.631759634,1.979827579,1.664918728,-0.651932055,-0.966840906,-0.314908851,1.3858470495138e-07,0.000990327,TRUE,0,0,0,,,,SPO2567,,,,1,SPO_RS13025,0,
87,2206,0.012795449,0.004623321,0.00391253,0.003680712,1.471164401,1.708789924,1.803088886,0.237625523,0.331924485,0.094298962,1.43654135221242e-07,0.001001842,TRUE,0,0,0,,,,SPO2203,K00140,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S),1,SPO_RS11170,0,
88,1796,0.002129465,0.004408832,0.004157568,0.00201083,-1.049504889,-0.965589754,0.082328242,0.083915135,1.131833131,1.047917996,1.46762910390434e-07,0.001013358,TRUE,,,,,,,SPO1794,K00127,,Cytochrome b subunit of formate dehydrogenase (FdnI) (PDB:1KQF),1,SPO_RS09125,1,1.2.1.2-RXN
89,2505,0.120576681,0.033768447,0.0203083,0.138184361,1.845191221,2.583620299,-0.198054008,0.738429078,-2.043245228,-2.781674307,1.50425747953741e-07,0.001024873,TRUE,,,,,,,SPO2508,,,,1,SPO_RS12735,0,
90,2430,0.002505871,0.005398509,0.010622441,0.002897381,-1.105791627,-2.082580534,-0.204838862,-0.976788907,0.900952766,1.877741673,1.51186140328713e-07,0.001036389,TRUE,,,,0.0001,,,SPO2433,K21395,,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component (FcbT1) (PDB:2HZK)",1,SPO_RS12360,0,
91,2427,0.001391127,0.002847373,0.003688211,0.001199957,-1.031306523,-1.40632518,0.215852197,-0.375018657,1.24715872,1.622177377,1.5412075734156e-07,0.001047904,TRUE,,,,,,,SPO2430,K01685,"D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P",Altronate dehydratase (UxaA) (PDB:6U7L),1,SPO_RS12345,0,
92,2610,0.155563893,0.012980097,0.032005637,0.060590997,3.592656251,2.336543183,1.360371275,-1.256113068,-2.232284976,-0.976171908,1.54601090187507e-07,0.00105942,TRUE,0,0,0,0.0224,,,SPO2615,K10680,,"2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family (FadH) (PDB:1BWK)",1,SPO_RS13265,1,RXN0-5101
93,3275,0.055562847,0.010595657,0.037311662,0.039321081,2.402935632,0.573580391,0.497463072,-1.829355241,-1.90547256,-0.076117319,1.59224671563202e-07,0.001070935,TRUE,,,,,,,SPO3279,K03574,,"ADP-ribose pyrophosphatase YjhB, NUDIX family (YjhB) (PDB:3GZ5)",1,SPO_RS16605,0,
94,1814,0.11248839,0.011695383,0.008325212,0.100521508,3.262419493,3.755664253,0.157703644,0.49324476,-3.104715849,-3.59796061,1.63224897483234e-07,0.00108245,TRUE,0,0,,,,,SPO1812,K00939,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",Adenylate kinase or related kinase (Adk) (PDB:1AK2),1,SPO_RS09220,1,ADENYL-KIN-RXN
95,2027,0.016077379,0.009612842,0.021442341,0.011006205,0.742019894,-0.414623058,0.547756284,-1.156642952,-0.19426361,0.962379343,1.67952236162347e-07,0.001093966,TRUE,0,0.0001,0.0001,0,,,SPO2025,K13643,,"DNA-binding transcriptional regulator, IscR family (IscR) (PDB:1XD7)",1,SPO_RS10275,0,
96,1020,0.011466535,0.002926711,0.000293686,0.011829512,2.004301613,5.311077048,-0.043061621,3.306775435,-2.047363234,-5.354138669,1.73415126767258e-07,0.001105481,TRUE,0,0,,0.018,,,SPO1021,K01999,,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",1,SPO_RS05140,0,
97,1408,0.033507547,0.009235373,0.011153776,0.020224027,1.857242031,1.586993255,0.726633188,-0.270248776,-1.130608843,-0.860360067,1.80470666536368e-07,0.001116997,TRUE,0,0,0,,,,SPO1405,K00505,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases (PGRP) (PDB:4FET),1,SPO_RS07170,0,
98,2557,0.010626625,0.003489164,0.004082305,0.006057533,1.606101677,1.382865572,0.811666192,-0.223236106,-0.794435485,-0.571199379,1.93556875392244e-07,0.001128512,TRUE,0,0,0,,,,SPO2562,K22130,,"5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation) (AraD) (PDB:1FUA) (PUBMED:31950558)",1,SPO_RS12995,0,
99,3694,0.011185625,0.019919951,0.015391614,0.010926673,-0.832280078,-0.459573382,0.033937458,0.372706696,0.866217536,0.493510841,1.99708586231819e-07,0.001140028,TRUE,0,0.0001,,0,,,SPO3693,K21395,,"TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP) (PDB:2CEX)",1,SPO_RS18735,0,
100,3718,0.010695125,0.007577717,0.00715964,0.006169169,0.496698085,0.578640995,0.793727792,0.08194291,0.297029707,0.215086797,2.06247886931165e-07,0.001151543,TRUE,0,0,0,,,,SPO3717,K01255,,Leucyl aminopeptidase (PepB) (PDB:3H8E) (PUBMED:19553197;23825549),1,SPO_RS18865,0,
101,1846,0.010761621,0.006195736,0.003094033,0.014789243,0.793589658,1.799932003,-0.462988471,1.006342344,-1.25657813,-2.262920474,2.08911436018827e-07,0.001163058,TRUE,,0.007,0.0211,,,,SPO1844,K01443,,N-acetylglucosamine-6-phosphate deacetylase (NagA) (PDB:1O12),1,SPO_RS09380,2,"3.5.1.80-RXN, NAG6PDEACET-RXN"
102,3029,0.018885837,0.071683534,0.066479852,0.03966645,-1.925132442,-1.817154024,-1.071046867,0.107978418,0.854085575,0.746107157,2.10505209371519e-07,0.001174574,TRUE,0,0,0.0002,,,,SPO3032,K01690,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",Dihydroxyacid dehydratase/phosphogluconate dehydratase (IlvD) (PDB:2GP4),1,SPO_RS15370,1,PGLUCONDEHYDRAT-RXN
103,2000,0.009372338,0.002580859,0.003984175,0.003777213,1.863921114,1.233434789,1.314547586,-0.630486324,-0.549373528,0.081112796,2.24260656522886e-07,0.001186089,TRUE,,,,,,,SPO1998,,,,1,SPO_RS22880,0,
104,2102,0.019844525,0.006877515,0.008563158,0.013994041,1.52879293,1.21149599,0.503820516,-0.317296941,-1.024972414,-0.707675474,2.24623649381825e-07,0.001197605,TRUE,,,,,,,SPO2100,,,"Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)",1,SPO_RS10650,1,RXN-18798
105,2469,0.010465777,0.007800557,0.010143704,0.021973305,0.428813733,0.044981559,-1.069234255,-0.383832174,-1.498047987,-1.114215814,2.55855540284096e-07,0.00120912,TRUE,,,,,,,SPO2472,,,,0,,,
106,1064,0.000893037,0.008206448,0.002543461,0.000709823,-3.204155415,-1.515513212,0.339203217,1.688642203,3.543358632,1.85471643,2.57606541148515e-07,0.001220636,TRUE,,,,,,,SPO1064,K20074,,Serine/threonine protein phosphatase PrpC (PTC1) (PDB:6IHL),1,SPO_RS05400,1,3.1.3.16-RXN
107,2185,0.006053822,0.002250384,0.003067538,0.003661535,1.428396906,0.982433103,0.727262198,-0.445963803,-0.701134708,-0.255170905,2.61823704595412e-07,0.001232151,TRUE,,,,,,,SPO2183,,,"Predicted lipocalin, contains AttH/CrtC domain (CrtC) (PDB:2ICH) (PUBMED:20944205)",1,SPO_RS11065,0,
108,2009,0.003328528,0.001496994,0.001911947,0.001977119,1.152898833,0.800202734,0.752814494,-0.352696099,-0.400084339,-0.04738824,2.69701262678607e-07,0.001243667,TRUE,0,0,0,0.0078,,,SPO2007,,,Spermidine/putrescine-binding periplasmic protein (PotD) (PDB:1POT),1,SPO_RS10185,0,
109,46,0.000487288,0.001789262,0.000544017,0.000477811,-1.876117157,-0.147667366,0.050981493,1.728449791,1.92709865,0.198648859,2.7484583974517e-07,0.001255182,TRUE,,,,,,,SPO0046a,K03154,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP",Sulfur carrier protein ThiS (thiamine biosynthesis) (ThiS) (PDB:1F0Z),1,SPO_RS00235,0,
110,833,0.008030236,0.003504848,0.002508713,0.003628584,1.195654261,1.678492459,1.148216859,0.482838198,-0.047437402,-0.5302756,2.84489806334002e-07,0.001266697,TRUE,0,0,0,0.0072,,,SPO0834,K00123,,Predicted molibdopterin-dependent oxidoreductase YjgC (YjgC) (PDB:1AA6),1,SPO_RS04205,1,1.2.1.2-RXN
111,504,0.144148628,0.060661316,0.044296787,0.089937634,1.252870794,1.702273591,0.68153751,0.449402797,-0.571333284,-1.020736082,2.88573117518869e-07,0.001278213,TRUE,0,0,0,0.0129,,,SPO0503,K02907,,Ribosomal protein L30/L7E (RpmD) (PDB:1VS6),1,SPO_RS02540,0,
112,4131,0.002745282,0.000678873,0.001782405,0.002050986,2.016425741,0.625432518,0.421931333,-1.390993223,-1.594494408,-0.203501185,2.89009515637652e-07,0.001289728,TRUE,,,,,,,SPOA0233,K02001,,"ABC-type proline/glycine betaine transport system, permease component (ProW)",1,SPO_RS21000,0,
113,3835,0.023006053,0.005458152,0.006051712,0.01903613,2.077576777,1.930642295,0.276879602,-0.146934482,-1.800697174,-1.653762693,2.94242663055232e-07,0.001301244,TRUE,0,0,0.0125,,,,SPO3833,K05592,,Superfamily II DNA and RNA helicase (SrmB) (PDB:3RRM),1,SPO_RS19450,0,
114,2213,0.059354665,0.015084855,0.020297497,0.037623471,1.976077365,1.549954062,0.656781253,-0.426123303,-1.319296112,-0.893172809,3.01407426798582e-07,0.001312759,TRUE,0,0,0,,,,SPO2210,,,,1,SPO_RS11205,0,
115,1719,0.007583309,0.001963343,0.005443512,0.005795068,1.951638313,0.478928891,0.389516001,-1.472709422,-1.562122312,-0.08941289,3.09498134270648e-07,0.001324275,TRUE,,,,,,,SPO1718,,,,1,SPO_RS08740,0,
116,1094,0.037347033,0.002560741,0.003116516,0.023527938,3.86348194,3.579989579,0.668663105,-0.283492361,-3.194818835,-2.911326474,3.19075702616016e-07,0.00133579,TRUE,0,0,0.0003,,,,SPO1094,K01966,Ethylmalonyl pathway,"Acetyl-CoA carboxylase, carboxyltransferase component (MmdA) (PDB:1OD2)",1,SPO_RS05550,1,PROPIONYL-COA-CARBOXY-RXN
117,1875,0.007811287,0.007599746,0.01283821,0.006720042,0.039504487,-0.716363277,0.218754731,-0.755867764,0.179250244,0.935118008,3.22428002480316e-07,0.001347305,TRUE,,0,0.0331,0,,,SPO1873,K04090,,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit (PorG) (PDB:1B0P)!!!TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit (IorA)",1,SPO_RS09520,0,
118,3055,0.040086047,0.009357301,0.020192042,0.048802433,2.103081399,0.993605166,-0.285066526,-1.109476233,-2.388147925,-1.278671692,3.3778876430237e-07,0.001358821,TRUE,0,0.0001,0.0117,0.0018,,,SPO3058,K03321,,"Sulfate permease or related transporter, MFS superfamily (SUL1) (PDB:3NY7)",1,SPO_RS15495,0,
119,2927,0.002483923,0.006942606,0.00442372,0.002446636,-1.482020528,-0.832509628,0.02793499,0.6495109,1.509955518,0.860444618,3.43060328313516e-07,0.001370336,TRUE,0,0.0003,,0,,,SPO2931,,,Cupin domain protein related to quercetin dioxygenase (QdoI) (PDB:2H0V),1,SPO_RS14865,0,
120,1112,0.0049269,0.001299806,0.001290427,0.001969277,1.925539503,1.931428391,1.325005302,0.005888888,-0.600534201,-0.606423089,3.46393768563894e-07,0.001381852,TRUE,,,,,,,SPO1111,K22210,,"Uncharacterized conserved protein YcsI, UPF0317/DUF1446 family (YcsI) (PDB:2PIF)",1,SPO_RS05640,0,
121,882,0.014278205,0.011200273,0.019686785,0.010541141,0.350831326,-0.462919828,0.438479543,-0.813751155,0.087648217,0.901399371,3.73014313734901e-07,0.001393367,TRUE,,,,,,,SPO0882,,,,1,SPO_RS04445,0,
122,2420,0.001958698,0.003752746,0.012949043,0.004730459,-0.95247048,-2.747969096,-1.294483017,-1.795498616,-0.342012537,1.453486079,3.93236737151757e-07,0.001404883,TRUE,,,,,,,SPO2423,,,,1,SPO_RS12310,0,
123,341,0.034634937,0.010116906,0.005500515,0.022533048,1.775591225,2.657667721,0.626708884,0.882076496,-1.14888234,-2.030958837,3.94871432495027e-07,0.001416398,TRUE,0,0,0.0002,0.0239,,,SPO0344,K00164,"Citrate cycle (TCA cycle, Krebs cycle)","2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes (SucA) (PDB:2JGD)",1,SPO_RS01745,4,"2OXOGLUTARATEDEH-RXN, RXN0-1147, RXN-7716, 2OXOGLUTDECARB-RXN"
124,2103,0.043382667,0.008461283,0.011406718,0.026555569,2.355911202,1.938234524,0.706463998,-0.417676678,-1.649447204,-1.231770526,4.02794999229069e-07,0.001427913,TRUE,0,0,0.0003,,,,SPO2101,,,Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853),1,SPO_RS10655,0,
125,3009,0.044940498,0.009521292,0.013558741,0.028026796,2.239618685,1.74191217,0.68443646,-0.497706515,-1.555182225,-1.05747571,4.02821779483257e-07,0.001439429,TRUE,0,0,0.0001,,,,SPO3012,K01092,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family (SuhB) (PDB:1AWB)",1,SPO_RS15270,3,"MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN, RXN0-5408, RXN-7253"
126,1849,0.001392061,0.004534033,0.001932578,0.00215451,-1.702915824,-0.473350563,-0.629799531,1.229565261,1.073116292,-0.156448969,4.06494084017475e-07,0.001450944,TRUE,,,,0.013,,,SPO1847,K01897,"beta-Oxidation, acyl-CoA synthesis",Long-chain acyl-CoA synthetase (AMP-forming) (FAA1),1,SPO_RS09395,7,"RXN-7904, ACYLCOASYN-RXN, RXN-16380, R223-RXN, RXN-16393, RXN-9644, RXN-9623"
127,353,0.059887778,0.015046919,0.014225694,0.0366533,1.995469974,2.08855278,0.711393758,0.093082807,-1.284076216,-1.377159022,4.10757880219567e-07,0.00146246,TRUE,,0.0098,0.0305,,,,SPO0354,,,"Uncharacterized conserved protein, DUF1737 domain (PDB:2NNR)",1,SPO_RS01800,0,
128,346,0.066947691,0.028695841,0.013915524,0.084109355,1.222318513,2.269206645,-0.326617721,1.046888132,-1.548936234,-2.595824366,4.17183335677327e-07,0.001473975,TRUE,0.0001,0,0.0088,0.0108,,,SPO0347,K01903,"Citrate cycle (TCA cycle, Krebs cycle)","Succinyl-CoA synthetase, beta subunit (SucC) (PDB:1SCU)",1,SPO_RS01765,1,SUCCCOASYN-RXN
129,2259,0.008301646,0.000193602,0.000623638,0.001561453,5.422342124,3.810308909,2.430203589,-1.612033215,-2.992138535,-1.38010532,4.3409386092947e-07,0.001485491,TRUE,,,,,,,SPO2256,,,,1,SPO_RS11445,0,
130,760,0.014315518,0.007979195,0.005614011,0.008644937,0.843039223,1.350182204,0.729696016,0.50714298,-0.113343208,-0.620486188,4.35035558259483e-07,0.001497006,TRUE,0,0,0,0.0021,,,SPO0761,K07130,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",Kynurenine formamidase (PDB:1R61),1,SPO_RS03840,0,
131,2157,0.01078422,0.001255482,0.002159535,0.002936381,3.098240408,2.316360462,1.87209021,-0.781879946,-1.226150198,-0.444270252,4.41882318842949e-07,0.001508521,TRUE,,,,,,,SPO2155,K02238,,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1,SPO_RS10925,0,
132,1536,0.003791603,0.014211955,0.005109012,0.005871474,-1.919422844,-0.444337424,-0.642719379,1.475085419,1.276703465,-0.198381955,4.43628467630778e-07,0.001520037,TRUE,0.0003,,,0.0013,,,SPO1533,,,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),1,SPO_RS07805,0,
133,1801,0.001586432,0.008103025,0.003653541,0.00175661,-2.352925752,-1.203396641,-0.148258268,1.149529111,2.204667483,1.055138372,4.44586652459808e-07,0.001531552,TRUE,,,,,,,SPO1799,,,,1,SPO_RS09150,0,
134,1600,0.004196078,0.002022854,0.001833199,0.002534694,1.05342008,1.197525781,0.727979462,0.144105701,-0.325440618,-0.469546319,4.50175091348263e-07,0.001543068,TRUE,0,0,0,,,,SPO1597,K01845,"Siroheme biosynthesis, glutamyl-tRNA => siroheme",Glutamate-1-semialdehyde aminotransferase (HemL) (PDB:2CFB),1,SPO_RS08125,1,GSAAMINOTRANS-RXN
135,1437,0.003543927,0.006197341,0.004530858,0.003737782,-0.808862332,-0.357020092,-0.078800666,0.45184224,0.730061665,0.278219425,4.51558666956378e-07,0.001554583,TRUE,,,,,,,SPO1434,,,"Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain (GlxA)",1,SPO_RS07310,0,
136,2613,0.027881332,0.006029651,0.003853361,0.021301099,2.210889603,2.858441715,0.390732832,0.647552111,-1.820156771,-2.467708882,4.52417029829012e-07,0.001566099,TRUE,,,,,,,SPO2618,,,,1,SPO_RS13280,0,
137,595,0.000909848,0.000614242,0.001315485,0.000541883,0.565228254,-0.535574386,0.743930397,-1.100802639,0.178702143,1.279504782,4.6337912045512e-07,0.001577614,TRUE,,,,,,,SPO0593,K11690,,"TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)",1,SPO_RS02995,0,
138,3074,0.038877801,0.003005888,0.004253656,0.006686316,3.688111348,3.191021047,2.540921695,-0.497090301,-1.147189652,-0.650099351,4.77713033734375e-07,0.001589129,TRUE,,,,,,,SPO3078,K04096,,Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake (Smf) (PDB:3MAJ),1,SPO_RS15595,0,
139,1990,0.008294179,0.002398029,0.006914762,0.01109262,1.791449878,0.266575396,-0.418951066,-1.524874482,-2.210400944,-0.685526462,4.88566411252228e-07,0.001600645,TRUE,,,,,,,SPO1988,K11249,,Threonine/homoserine/homoserine lactone efflux protein (RhtB),1,SPO_RS10085,0,
140,2419,0.002940483,0.003056136,0.005970638,0.002210647,-0.057592149,-1.022990352,0.411060701,-0.965398203,0.46865285,1.434051053,4.94448260113689e-07,0.00161216,TRUE,,0,0.0263,0,,,SPO2422,K15919,Photorespiration,Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase (LdhA) (PDB:1DXY),1,SPO_RS12305,0,
